datetime,Close,Pos,Account,AccountCum,Openorder,Closeorder
2015/4/1,1039.0,0.0,0.0,2536.0,0,0
2015/4/2,1039.0,0.0,0.0,2536.0,0,0
2015/4/3,1039.0,0.0,0.0,2536.0,0,0
2015/4/7,1039.0,0.0,0.0,2536.0,0,0
2015/4/8,1039.0,0.0,0.0,2536.0,0,0
2015/4/9,1039.0,0.0,0.0,2536.0,0,0
2015/4/10,1039.0,0.0,0.0,2536.0,0,0
2015/4/13,1039.0,0.0,0.0,2536.0,0,0
2015/4/14,1039.0,0.0,0.0,2536.0,0,0
2015/4/15,1039.0,0.0,0.0,2536.0,0,0
2015/4/16,899.0,1.0,5.0,2541.0,"{'Vol': 1, 'Openpos': 894.0, 'Type': 1, 'Time': '2015/4/16'}","{'Vol': 1, 'Closepos': 899.0, 'Type': -1, 'Time': '2015/4/16'}"
2015/4/17,893.0,0.0,0.0,2541.0,0,0
2015/4/20,889.0,0.0,0.0,2541.0,0,0
2015/4/21,889.0,0.0,0.0,2541.0,0,0
2015/4/22,891.0,0.0,0.0,2541.0,0,0
2015/4/23,888.5,0.0,0.0,2541.0,0,0
2015/4/24,898.0,0.0,0.0,2541.0,0,0
2015/4/27,901.5,0.0,0.0,2541.0,0,0
2015/4/28,889.0,0.0,0.0,2541.0,0,0
2015/4/29,887.0,0.0,0.0,2541.0,0,0
2015/4/30,853.5,0.0,0.0,2541.0,0,0
2015/5/4,817.0,1.0,0.0,2541.0,"{'Vol': 1, 'Openpos': 817.0, 'Type': 1, 'Time': '2015/5/4'}","{'Vol': 1, 'Closepos': 817.0, 'Type': -1, 'Time': '2015/5/4'}"
2015/5/5,819.0,1.0,38.0,2579.0,"{'Vol': 1, 'Openpos': 781.0, 'Type': 1, 'Time': '2015/5/5'}","{'Vol': 1, 'Closepos': 819.0, 'Type': -1, 'Time': '2015/5/5'}"
2015/5/6,842.0,0.0,0.0,2579.0,0,0
2015/5/7,838.0,0.0,0.0,2579.0,0,0
2015/5/8,820.0,0.0,0.0,2579.0,0,0
2015/5/11,820.0,0.0,0.0,2579.0,0,0
2015/5/12,800.5,1.0,-0.5,2578.5,"{'Vol': 1, 'Openpos': 801.0, 'Type': 1, 'Time': '2015/5/12'}","{'Vol': 1, 'Closepos': 800.5, 'Type': -1, 'Time': '2015/5/12'}"
2015/5/13,801.0,0.0,0.0,2578.5,0,0
2015/5/14,801.0,0.0,0.0,2578.5,0,0
2015/5/15,835.0,-1.0,-0.0,2578.5,"{'Vol': 1, 'Openpos': 835.0, 'Type': -1, 'Time': '2015/5/15'}","{'Vol': 1, 'Closepos': 835.0, 'Type': 1, 'Time': '2015/5/15'}"
2015/5/18,835.0,0.0,0.0,2578.5,0,0
2015/5/19,835.0,0.0,0.0,2578.5,0,0
2015/5/20,835.0,0.0,0.0,2578.5,0,0
2015/5/21,872.0,-1.0,-6.0,2572.5,"{'Vol': 1, 'Openpos': 866.0, 'Type': -1, 'Time': '2015/5/21'}","{'Vol': 1, 'Closepos': 872.0, 'Type': 1, 'Time': '2015/5/21'}"
2015/5/22,872.0,0.0,0.0,2572.5,0,0
2015/5/25,872.0,0.0,0.0,2572.5,0,0
2015/5/26,861.0,1.0,3.0,2575.5,"{'Vol': 1, 'Openpos': 858.0, 'Type': 1, 'Time': '2015/5/26'}","{'Vol': 1, 'Closepos': 861.0, 'Type': -1, 'Time': '2015/5/26'}"
2015/5/27,866.0,-1.0,-0.0,2575.5,"{'Vol': 1, 'Openpos': 866.0, 'Type': -1, 'Time': '2015/5/27'}","{'Vol': 1, 'Closepos': 866.0, 'Type': 1, 'Time': '2015/5/27'}"
2015/5/28,866.0,0.0,0.0,2575.5,0,0
2015/5/29,831.5,1.0,-3.5,2572.0,"{'Vol': 1, 'Openpos': 835.0, 'Type': 1, 'Time': '2015/5/29'}","{'Vol': 1, 'Closepos': 831.5, 'Type': -1, 'Time': '2015/5/29'}"
2015/6/1,831.5,0.0,0.0,2572.0,0,0
2015/6/2,831.5,0.0,0.0,2572.0,0,0
2015/6/3,831.5,0.0,0.0,2572.0,0,0
2015/6/4,831.5,0.0,0.0,2572.0,0,0
2015/6/5,831.5,0.0,0.0,2572.0,0,0
2015/6/8,831.5,0.0,0.0,2572.0,0,0
2015/6/9,831.5,0.0,0.0,2572.0,0,0
2015/6/10,831.5,0.0,0.0,2572.0,0,0
2015/6/11,831.5,0.0,0.0,2572.0,0,0
2015/6/12,831.5,0.0,0.0,2572.0,0,0
2015/6/15,823.5,1.0,0.0,2572.0,"{'Vol': 1, 'Openpos': 823.5, 'Type': 1, 'Time': '2015/6/15'}","{'Vol': 1, 'Closepos': 823.5, 'Type': -1, 'Time': '2015/6/15'}"
2015/6/16,823.5,0.0,0.0,2572.0,0,0
2015/6/17,823.5,0.0,0.0,2572.0,0,0
2015/6/18,823.5,0.0,0.0,2572.0,0,0
2015/6/19,823.5,0.0,0.0,2572.0,0,0
2015/6/23,823.5,0.0,0.0,2572.0,0,0
2015/6/24,823.5,0.0,0.0,2572.0,0,0
2015/6/25,823.5,0.0,0.0,2572.0,0,0
2015/6/26,823.5,0.0,0.0,2572.0,0,0
2015/6/29,791.0,1.0,0.0,2572.0,"{'Vol': 1, 'Openpos': 791.0, 'Type': 1, 'Time': '2015/6/29'}","{'Vol': 1, 'Closepos': 791.0, 'Type': -1, 'Time': '2015/6/29'}"
2015/6/30,750.0,1.0,6.0,2578.0,"{'Vol': 1, 'Openpos': 744.0, 'Type': 1, 'Time': '2015/6/30'}","{'Vol': 1, 'Closepos': 750.0, 'Type': -1, 'Time': '2015/6/30'}"
2015/7/1,789.0,-1.0,-0.0,2578.0,"{'Vol': 1, 'Openpos': 789.0, 'Type': -1, 'Time': '2015/7/1'}","{'Vol': 1, 'Closepos': 789.0, 'Type': 1, 'Time': '2015/7/1'}"
2015/7/2,789.0,0.0,0.0,2578.0,0,0
2015/7/3,789.0,0.0,0.0,2578.0,0,0
2015/7/6,789.0,0.0,0.0,2578.0,0,0
2015/7/7,780.0,1.0,0.0,2578.0,"{'Vol': 1, 'Openpos': 780.0, 'Type': 1, 'Time': '2015/7/7'}","{'Vol': 1, 'Closepos': 780.0, 'Type': -1, 'Time': '2015/7/7'}"
2015/7/8,780.0,0.0,0.0,2578.0,0,0
2015/7/9,780.0,0.0,0.0,2578.0,0,0
2015/7/10,780.0,0.0,0.0,2578.0,0,0
2015/7/13,780.0,0.0,0.0,2578.0,0,0
2015/7/14,780.0,0.0,0.0,2578.0,0,0
2015/7/15,780.0,0.0,0.0,2578.0,0,0
2015/7/16,779.5,-1.0,2.0,2580.0,"{'Vol': 1, 'Openpos': 781.5, 'Type': -1, 'Time': '2015/7/16'}","{'Vol': 1, 'Closepos': 779.5, 'Type': 1, 'Time': '2015/7/16'}"
2015/7/17,749.5,1.0,0.0,2580.0,"{'Vol': 1, 'Openpos': 749.5, 'Type': 1, 'Time': '2015/7/17'}","{'Vol': 1, 'Closepos': 749.5, 'Type': -1, 'Time': '2015/7/17'}"
2015/7/20,722.0,1.0,0.0,2580.0,"{'Vol': 1, 'Openpos': 722.0, 'Type': 1, 'Time': '2015/7/20'}","{'Vol': 1, 'Closepos': 722.0, 'Type': -1, 'Time': '2015/7/20'}"
2015/7/21,722.0,0.0,0.0,2580.0,0,0
2015/7/22,722.0,0.0,0.0,2580.0,0,0
2015/7/23,693.5,1.0,0.0,2580.0,"{'Vol': 1, 'Openpos': 693.5, 'Type': 1, 'Time': '2015/7/23'}","{'Vol': 1, 'Closepos': 693.5, 'Type': -1, 'Time': '2015/7/23'}"
2015/7/24,693.5,0.0,0.0,2580.0,0,0
2015/7/27,684.0,1.0,0.0,2580.0,"{'Vol': 1, 'Openpos': 684.0, 'Type': 1, 'Time': '2015/7/27'}","{'Vol': 1, 'Closepos': 684.0, 'Type': -1, 'Time': '2015/7/27'}"
2015/7/28,711.0,-1.0,-15.5,2564.5,"{'Vol': 1, 'Openpos': 695.5, 'Type': -1, 'Time': '2015/7/28'}","{'Vol': 1, 'Closepos': 711.0, 'Type': 1, 'Time': '2015/7/28'}"
2015/7/29,730.0,-1.0,5.0,2569.5,"{'Vol': 1, 'Openpos': 735.0, 'Type': -1, 'Time': '2015/7/29'}","{'Vol': 1, 'Closepos': 730.0, 'Type': 1, 'Time': '2015/7/29'}"
2015/7/30,759.0,-1.0,-2.0,2567.5,"{'Vol': 1, 'Openpos': 757.0, 'Type': -1, 'Time': '2015/7/30'}","{'Vol': 1, 'Closepos': 759.0, 'Type': 1, 'Time': '2015/7/30'}"
2015/7/31,728.0,-1.0,59.5,2627.0,"{'Vol': 1, 'Openpos': 787.5, 'Type': -1, 'Time': '2015/7/31'}","{'Vol': 1, 'Closepos': 728.0, 'Type': 1, 'Time': '2015/7/31'}"
2015/8/3,728.0,0.0,0.0,2627.0,0,0
2015/8/4,728.0,0.0,0.0,2627.0,0,0
2015/8/5,728.0,0.0,0.0,2627.0,0,0
2015/8/6,728.0,0.0,0.0,2627.0,0,0
2015/8/7,728.0,0.0,0.0,2627.0,0,0
2015/8/10,728.0,0.0,0.0,2627.0,0,0
2015/8/11,728.0,0.0,0.0,2627.0,0,0
2015/8/12,728.0,0.0,0.0,2627.0,0,0
2015/8/13,728.0,0.0,0.0,2627.0,0,0
2015/8/14,728.0,0.0,0.0,2627.0,0,0
2015/8/17,838.5,-1.0,-6.0,2621.0,"{'Vol': 1, 'Openpos': 832.5, 'Type': -1, 'Time': '2015/8/17'}","{'Vol': 1, 'Closepos': 838.5, 'Type': 1, 'Time': '2015/8/17'}"
2015/8/18,846.0,0.0,0.0,2621.0,0,0
2015/8/19,850.0,0.0,0.0,2621.0,0,0
2015/8/20,834.5,0.0,0.0,2621.0,0,0
2015/8/21,834.0,0.0,0.0,2621.0,0,0
2015/8/24,828.0,0.0,0.0,2621.0,0,0
2015/8/25,831.0,0.0,0.0,2621.0,0,0
2015/8/26,832.5,0.0,0.0,2621.0,0,0
2015/8/27,839.5,0.0,0.0,2621.0,0,0
2015/8/28,843.5,0.0,0.0,2621.0,0,0
2015/8/31,848.5,0.0,0.0,2621.0,0,0
2015/9/1,843.0,0.0,0.0,2621.0,0,0
2015/9/2,839.0,0.0,0.0,2621.0,0,0
2015/9/7,849.0,1.0,17.0,2638.0,"{'Vol': 1, 'Openpos': 832.0, 'Type': 1, 'Time': '2015/9/7'}","{'Vol': 1, 'Closepos': 849.0, 'Type': -1, 'Time': '2015/9/7'}"
2015/9/8,851.0,1.0,31.0,2669.0,"{'Vol': 1, 'Openpos': 820.0, 'Type': 1, 'Time': '2015/9/8'}","{'Vol': 1, 'Closepos': 851.0, 'Type': -1, 'Time': '2015/9/8'}"
2015/9/9,850.0,0.0,0.0,2669.0,0,0
2015/9/10,832.0,0.0,0.0,2669.0,0,0
2015/9/11,841.0,0.0,0.0,2669.0,0,0
2015/9/14,841.0,0.0,0.0,2669.0,0,0
2015/9/15,841.0,-1.0,3.0,2672.0,"{'Vol': 1, 'Openpos': 844.0, 'Type': -1, 'Time': '2015/9/15'}","{'Vol': 1, 'Closepos': 841.0, 'Type': 1, 'Time': '2015/9/15'}"
2015/9/16,841.0,1.0,50.5,2722.5,"{'Vol': 1, 'Openpos': 790.5, 'Type': 1, 'Time': '2015/9/16'}","{'Vol': 1, 'Closepos': 841.0, 'Type': -1, 'Time': '2015/9/16'}"
2015/9/17,841.0,0.0,0.0,2722.5,0,0
2015/9/18,841.0,0.0,0.0,2722.5,0,0
2015/9/21,841.0,0.0,0.0,2722.5,0,0
2015/9/22,841.0,0.0,0.0,2722.5,0,0
2015/9/23,841.0,0.0,0.0,2722.5,0,0
2015/9/24,841.0,0.0,0.0,2722.5,0,0
2015/9/25,841.0,0.0,0.0,2722.5,0,0
2015/9/28,841.0,0.0,0.0,2722.5,0,0
2015/9/29,841.0,0.0,0.0,2722.5,0,0
2015/9/30,765.0,1.0,0.0,2722.5,"{'Vol': 1, 'Openpos': 765.0, 'Type': 1, 'Time': '2015/9/30'}","{'Vol': 1, 'Closepos': 765.0, 'Type': -1, 'Time': '2015/9/30'}"
2015/10/8,765.0,0.0,0.0,2722.5,0,0
2015/10/9,765.0,0.0,0.0,2722.5,0,0
2015/10/12,765.0,0.0,0.0,2722.5,0,0
2015/10/13,765.0,0.0,0.0,2722.5,0,0
2015/10/14,765.0,0.0,0.0,2722.5,0,0
2015/10/15,765.0,0.0,0.0,2722.5,0,0
2015/10/16,765.0,0.0,0.0,2722.5,0,0
2015/10/19,765.0,0.0,0.0,2722.5,0,0
2015/10/20,765.0,0.0,0.0,2722.5,0,0
2015/10/21,765.0,0.0,0.0,2722.5,0,0
2015/10/22,744.0,1.0,0.0,2722.5,"{'Vol': 1, 'Openpos': 744.0, 'Type': 1, 'Time': '2015/10/22'}","{'Vol': 1, 'Closepos': 744.0, 'Type': -1, 'Time': '2015/10/22'}"
2015/10/23,744.0,0.0,0.0,2722.5,0,0
2015/10/26,714.5,1.0,0.0,2722.5,"{'Vol': 1, 'Openpos': 714.5, 'Type': 1, 'Time': '2015/10/26'}","{'Vol': 1, 'Closepos': 714.5, 'Type': -1, 'Time': '2015/10/26'}"
2015/10/27,714.5,0.0,0.0,2722.5,0,0
2015/10/28,714.5,0.0,0.0,2722.5,0,0
2015/10/29,714.5,0.0,0.0,2722.5,0,0
2015/10/30,714.5,0.0,0.0,2722.5,0,0
2015/11/2,714.5,0.0,0.0,2722.5,0,0
2015/11/3,714.5,0.0,0.0,2722.5,0,0
2015/11/4,714.5,0.0,0.0,2722.5,0,0
2015/11/5,714.5,0.0,0.0,2722.5,0,0
2015/11/6,714.5,0.0,0.0,2722.5,0,0
2015/11/9,714.5,0.0,0.0,2722.5,0,0
2015/11/10,714.5,0.0,0.0,2722.5,0,0
2015/11/11,714.5,0.0,0.0,2722.5,0,0
2015/11/12,714.5,0.0,0.0,2722.5,0,0
2015/11/13,714.5,0.0,0.0,2722.5,0,0
2015/11/16,714.5,0.0,0.0,2722.5,0,0
2015/11/17,714.5,0.0,0.0,2722.5,0,0
2015/11/18,714.5,0.0,0.0,2722.5,0,0
2015/11/19,714.5,0.0,0.0,2722.5,0,0
2015/11/20,714.5,0.0,0.0,2722.5,0,0
2015/11/23,714.5,0.0,0.0,2722.5,0,0
2015/11/24,714.5,0.0,0.0,2722.5,0,0
2015/11/25,714.5,0.0,0.0,2722.5,0,0
2015/11/26,714.5,0.0,0.0,2722.5,0,0
2015/11/27,714.5,0.0,0.0,2722.5,0,0
2015/11/30,714.5,0.0,0.0,2722.5,0,0
2015/12/1,714.5,0.0,0.0,2722.5,0,0
2015/12/2,714.5,0.0,0.0,2722.5,0,0
2015/12/3,714.5,0.0,0.0,2722.5,0,0
2015/12/4,714.5,0.0,0.0,2722.5,0,0
2015/12/7,714.5,0.0,0.0,2722.5,0,0
2015/12/8,714.5,0.0,0.0,2722.5,0,0
2015/12/9,714.5,0.0,0.0,2722.5,0,0
2015/12/10,714.5,0.0,0.0,2722.5,0,0
2015/12/11,714.5,0.0,0.0,2722.5,0,0
2015/12/14,714.5,0.0,0.0,2722.5,0,0
2015/12/15,695.0,1.0,-3.0,2719.5,"{'Vol': 1, 'Openpos': 698.0, 'Type': 1, 'Time': '2015/12/15'}","{'Vol': 1, 'Closepos': 695.0, 'Type': -1, 'Time': '2015/12/15'}"
2015/12/16,695.5,0.0,0.0,2719.5,0,0
2015/12/17,694.5,0.0,0.0,2719.5,0,0
2015/12/18,697.0,0.0,0.0,2719.5,0,0
2015/12/21,696.0,0.0,0.0,2719.5,0,0
2015/12/22,695.0,0.0,0.0,2719.5,0,0
2015/12/23,692.0,0.0,0.0,2719.5,0,0
2015/12/24,689.0,1.0,-2.0,2717.5,"{'Vol': 1, 'Openpos': 691.0, 'Type': 1, 'Time': '2015/12/24'}","{'Vol': 1, 'Closepos': 689.0, 'Type': -1, 'Time': '2015/12/24'}"
2015/12/25,686.5,0.0,0.0,2717.5,0,0
2015/12/28,689.0,0.0,0.0,2717.5,0,0
2015/12/29,679.5,0.0,0.0,2717.5,0,0
2015/12/30,673.5,0.0,0.0,2717.5,0,0
2015/12/31,690.0,0.0,0.0,2717.5,0,0
2016/1/4,705.0,-1.0,-7.0,2710.5,"{'Vol': 1, 'Openpos': 698.0, 'Type': -1, 'Time': '2016/1/4'}","{'Vol': 1, 'Closepos': 705.0, 'Type': 1, 'Time': '2016/1/4'}"
2016/1/5,715.0,-1.0,-5.0,2705.5,"{'Vol': 1, 'Openpos': 710.0, 'Type': -1, 'Time': '2016/1/5'}","{'Vol': 1, 'Closepos': 715.0, 'Type': 1, 'Time': '2016/1/5'}"
2016/1/6,715.0,0.0,0.0,2705.5,0,0
2016/1/7,686.0,1.0,0.0,2705.5,"{'Vol': 1, 'Openpos': 686.0, 'Type': 1, 'Time': '2016/1/7'}","{'Vol': 1, 'Closepos': 686.0, 'Type': -1, 'Time': '2016/1/7'}"
2016/1/8,680.0,1.0,-1.0,2704.5,"{'Vol': 1, 'Openpos': 681.0, 'Type': 1, 'Time': '2016/1/8'}","{'Vol': 1, 'Closepos': 680.0, 'Type': -1, 'Time': '2016/1/8'}"
2016/1/11,694.0,-1.0,-0.0,2704.5,"{'Vol': 1, 'Openpos': 694.0, 'Type': -1, 'Time': '2016/1/11'}","{'Vol': 1, 'Closepos': 694.0, 'Type': 1, 'Time': '2016/1/11'}"
2016/1/12,720.0,-1.0,-0.5,2704.0,"{'Vol': 1, 'Openpos': 719.5, 'Type': -1, 'Time': '2016/1/12'}","{'Vol': 1, 'Closepos': 720.0, 'Type': 1, 'Time': '2016/1/12'}"
2016/1/13,720.0,0.0,0.0,2704.0,0,0
2016/1/14,740.0,-1.0,10.0,2714.0,"{'Vol': 1, 'Openpos': 750.0, 'Type': -1, 'Time': '2016/1/14'}","{'Vol': 1, 'Closepos': 740.0, 'Type': 1, 'Time': '2016/1/14'}"
2016/1/15,702.0,1.0,-28.0,2686.0,"{'Vol': 1, 'Openpos': 730.0, 'Type': 1, 'Time': '2016/1/15'}","{'Vol': 1, 'Closepos': 702.0, 'Type': -1, 'Time': '2016/1/15'}"
2016/1/18,702.0,0.0,0.0,2686.0,0,0
2016/1/19,702.0,0.0,0.0,2686.0,0,0
2016/1/20,702.0,0.0,0.0,2686.0,0,0
2016/1/21,702.0,0.0,0.0,2686.0,0,0
2016/1/22,702.0,0.0,0.0,2686.0,0,0
2016/1/25,641.0,1.0,0.0,2686.0,"{'Vol': 1, 'Openpos': 641.0, 'Type': 1, 'Time': '2016/1/25'}","{'Vol': 1, 'Closepos': 641.0, 'Type': -1, 'Time': '2016/1/25'}"
2016/1/26,635.5,1.0,0.0,2686.0,"{'Vol': 1, 'Openpos': 635.5, 'Type': 1, 'Time': '2016/1/26'}","{'Vol': 1, 'Closepos': 635.5, 'Type': -1, 'Time': '2016/1/26'}"
2016/1/27,635.5,0.0,0.0,2686.0,0,0
2016/1/28,635.5,0.0,0.0,2686.0,0,0
2016/1/29,635.0,1.0,21.0,2707.0,"{'Vol': 1, 'Openpos': 614.0, 'Type': 1, 'Time': '2016/1/29'}","{'Vol': 1, 'Closepos': 635.0, 'Type': -1, 'Time': '2016/1/29'}"
2016/2/1,658.0,-1.0,-0.0,2707.0,"{'Vol': 1, 'Openpos': 658.0, 'Type': -1, 'Time': '2016/2/1'}","{'Vol': 1, 'Closepos': 658.0, 'Type': 1, 'Time': '2016/2/1'}"
2016/2/2,658.0,0.0,0.0,2707.0,0,0
2016/2/3,658.0,0.0,0.0,2707.0,0,0
2016/2/4,665.0,-1.0,-0.0,2707.0,"{'Vol': 1, 'Openpos': 665.0, 'Type': -1, 'Time': '2016/2/4'}","{'Vol': 1, 'Closepos': 665.0, 'Type': 1, 'Time': '2016/2/4'}"
2016/2/5,665.0,0.0,0.0,2707.0,0,0
2016/2/15,665.0,0.0,0.0,2707.0,0,0
2016/2/16,665.0,0.0,0.0,2707.0,0,0
2016/2/17,665.0,0.0,0.0,2707.0,0,0
2016/2/18,665.0,0.0,0.0,2707.0,0,0
2016/2/19,665.0,0.0,0.0,2707.0,0,0
2016/2/22,665.0,0.0,0.0,2707.0,0,0
2016/2/23,665.0,0.0,0.0,2707.0,0,0
2016/2/24,665.0,0.0,0.0,2707.0,0,0
2016/2/25,665.0,0.0,0.0,2707.0,0,0
2016/2/26,665.0,0.0,0.0,2707.0,0,0
2016/2/29,665.0,0.0,0.0,2707.0,0,0
2016/3/1,665.0,0.0,0.0,2707.0,0,0
2016/3/2,773.5,-1.0,-0.0,2707.0,"{'Vol': 1, 'Openpos': 773.5, 'Type': -1, 'Time': '2016/3/2'}","{'Vol': 1, 'Closepos': 773.5, 'Type': 1, 'Time': '2016/3/2'}"
2016/3/3,773.5,0.0,0.0,2707.0,0,0
2016/3/4,773.5,0.0,0.0,2707.0,0,0
2016/3/7,773.5,0.0,0.0,2707.0,0,0
2016/3/8,773.5,0.0,0.0,2707.0,0,0
2016/3/9,773.5,0.0,0.0,2707.0,0,0
2016/3/10,773.5,0.0,0.0,2707.0,0,0
2016/3/11,773.5,0.0,0.0,2707.0,0,0
2016/3/14,773.5,0.0,0.0,2707.0,0,0
2016/3/15,707.5,1.0,-26.5,2680.5,"{'Vol': 1, 'Openpos': 734.0, 'Type': 1, 'Time': '2016/3/15'}","{'Vol': 1, 'Closepos': 707.5, 'Type': -1, 'Time': '2016/3/15'}"
2016/3/16,707.5,0.0,0.0,2680.5,0,0
2016/3/17,720.0,-1.0,-0.0,2680.5,"{'Vol': 1, 'Openpos': 720.0, 'Type': -1, 'Time': '2016/3/17'}","{'Vol': 1, 'Closepos': 720.0, 'Type': 1, 'Time': '2016/3/17'}"
2016/3/18,746.0,-1.0,0.5,2681.0,"{'Vol': 1, 'Openpos': 746.5, 'Type': -1, 'Time': '2016/3/18'}","{'Vol': 1, 'Closepos': 746.0, 'Type': 1, 'Time': '2016/3/18'}"
2016/3/21,747.0,-1.0,6.0,2687.0,"{'Vol': 1, 'Openpos': 753.0, 'Type': -1, 'Time': '2016/3/21'}","{'Vol': 1, 'Closepos': 747.0, 'Type': 1, 'Time': '2016/3/21'}"
2016/3/22,747.0,0.0,0.0,2687.0,0,0
2016/3/23,744.0,-1.0,29.5,2716.5,"{'Vol': 1, 'Openpos': 773.5, 'Type': -1, 'Time': '2016/3/23'}","{'Vol': 1, 'Closepos': 744.0, 'Type': 1, 'Time': '2016/3/23'}"
2016/3/24,744.0,0.0,0.0,2716.5,0,0
2016/3/25,744.0,0.0,0.0,2716.5,0,0
2016/3/28,744.0,0.0,0.0,2716.5,0,0
2016/3/29,727.0,1.0,0.0,2716.5,"{'Vol': 1, 'Openpos': 727.0, 'Type': 1, 'Time': '2016/3/29'}","{'Vol': 1, 'Closepos': 727.0, 'Type': -1, 'Time': '2016/3/29'}"
2016/3/30,741.5,-1.0,-0.5,2716.0,"{'Vol': 1, 'Openpos': 741.0, 'Type': -1, 'Time': '2016/3/30'}","{'Vol': 1, 'Closepos': 741.5, 'Type': 1, 'Time': '2016/3/30'}"
2016/3/31,711.5,1.0,-0.5,2715.5,"{'Vol': 1, 'Openpos': 712.0, 'Type': 1, 'Time': '2016/3/31'}","{'Vol': 1, 'Closepos': 711.5, 'Type': -1, 'Time': '2016/3/31'}"
2016/4/1,711.5,0.0,0.0,2715.5,0,0
2016/4/5,711.5,0.0,0.0,2715.5,0,0
2016/4/6,711.5,0.0,0.0,2715.5,0,0
2016/4/7,711.5,0.0,0.0,2715.5,0,0
2016/4/8,711.5,0.0,0.0,2715.5,0,0
2016/4/11,711.5,0.0,0.0,2715.5,0,0
2016/4/12,711.5,0.0,0.0,2715.5,0,0
2016/4/13,711.5,0.0,0.0,2715.5,0,0
2016/4/14,791.0,-1.0,-0.5,2715.0,"{'Vol': 1, 'Openpos': 790.5, 'Type': -1, 'Time': '2016/4/14'}","{'Vol': 1, 'Closepos': 791.0, 'Type': 1, 'Time': '2016/4/14'}"
2016/4/15,769.0,1.0,24.0,2739.0,"{'Vol': 1, 'Openpos': 745.0, 'Type': 1, 'Time': '2016/4/15'}","{'Vol': 1, 'Closepos': 769.0, 'Type': -1, 'Time': '2016/4/15'}"
2016/4/18,863.0,-1.0,-47.5,2691.5,"{'Vol': 1, 'Openpos': 815.5, 'Type': -1, 'Time': '2016/4/18'}","{'Vol': 1, 'Closepos': 863.0, 'Type': 1, 'Time': '2016/4/18'}"
2016/4/19,890.5,-1.0,-20.5,2671.0,"{'Vol': 1, 'Openpos': 870.0, 'Type': -1, 'Time': '2016/4/19'}","{'Vol': 1, 'Closepos': 890.5, 'Type': 1, 'Time': '2016/4/19'}"
2016/4/20,937.5,-1.0,-37.5,2633.5,"{'Vol': 1, 'Openpos': 900.0, 'Type': -1, 'Time': '2016/4/20'}","{'Vol': 1, 'Closepos': 937.5, 'Type': 1, 'Time': '2016/4/20'}"
2016/4/21,985.0,-1.0,-32.0,2601.5,"{'Vol': 1, 'Openpos': 953.0, 'Type': -1, 'Time': '2016/4/21'}","{'Vol': 1, 'Closepos': 985.0, 'Type': 1, 'Time': '2016/4/21'}"
2016/4/22,1007.5,0.0,0.0,2601.5,0,0
2016/4/25,1046.5,1.0,94.5,2696.0,"{'Vol': 1, 'Openpos': 952.0, 'Type': 1, 'Time': '2016/4/25'}","{'Vol': 1, 'Closepos': 1046.5, 'Type': -1, 'Time': '2016/4/25'}"
2016/4/26,1025.0,0.0,0.0,2696.0,0,0
2016/4/27,994.5,0.0,0.0,2696.0,0,0
2016/4/28,980.0,0.0,0.0,2696.0,0,0
2016/4/29,1027.5,0.0,0.0,2696.0,0,0
2016/5/3,1000.5,1.0,38.5,2734.5,"{'Vol': 1, 'Openpos': 962.0, 'Type': 1, 'Time': '2016/5/3'}","{'Vol': 1, 'Closepos': 1000.5, 'Type': -1, 'Time': '2016/5/3'}"
2016/5/4,1004.5,0.0,0.0,2734.5,0,0
2016/5/5,1005.0,-1.0,17.0,2751.5,"{'Vol': 1, 'Openpos': 1022.0, 'Type': -1, 'Time': '2016/5/5'}","{'Vol': 1, 'Closepos': 1005.0, 'Type': 1, 'Time': '2016/5/5'}"
2016/5/6,1004.0,1.0,4.0,2755.5,"{'Vol': 1, 'Openpos': 1000.0, 'Type': 1, 'Time': '2016/5/6'}","{'Vol': 1, 'Closepos': 1004.0, 'Type': -1, 'Time': '2016/5/6'}"
2016/5/9,1018.0,0.0,0.0,2755.5,0,0
2016/5/10,1089.5,0.0,0.0,2755.5,0,0
2016/5/11,1005.0,0.0,0.0,2755.5,0,0
2016/5/12,970.0,0.0,0.0,2755.5,0,0
2016/5/13,950.0,1.0,0.0,2755.5,"{'Vol': 1, 'Openpos': 950.0, 'Type': 1, 'Time': '2016/5/13'}","{'Vol': 1, 'Closepos': 950.0, 'Type': -1, 'Time': '2016/5/13'}"
2016/5/16,1000.0,0.0,0.0,2755.5,0,0
2016/5/17,900.0,1.0,-9.5,2746.0,"{'Vol': 1, 'Openpos': 909.5, 'Type': 1, 'Time': '2016/5/17'}","{'Vol': 1, 'Closepos': 900.0, 'Type': -1, 'Time': '2016/5/17'}"
2016/5/18,888.0,0.0,0.0,2746.0,0,0
2016/5/19,888.0,0.0,0.0,2746.0,0,0
2016/5/20,888.0,0.0,0.0,2746.0,0,0
2016/5/23,888.0,0.0,0.0,2746.0,0,0
2016/5/24,886.0,1.0,36.0,2782.0,"{'Vol': 1, 'Openpos': 850.0, 'Type': 1, 'Time': '2016/5/24'}","{'Vol': 1, 'Closepos': 886.0, 'Type': -1, 'Time': '2016/5/24'}"
2016/5/25,887.0,0.0,0.0,2782.0,0,0
2016/5/26,887.0,0.0,0.0,2782.0,0,0
2016/5/27,887.0,0.0,0.0,2782.0,0,0
